url,rental_type,guests,bedrooms,beds,baths,latitude,longitude,host_name,superhost,years_hosting
https://www.airbnb.com/rooms/1526087137168749966,Entire condo,6,2,3,2,31.99068,-80.84773,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/644927195510024164,Entire home,8,2,3,2,31.9891,-80.84904,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1728674178874969797,Entire home,8,2,6,1,31.9842,-81.1651,Keiry Superhost · 11 months hosting,Superhost,
https://www.airbnb.com/rooms/1600284595649022742,Entire home,13,4,8,3,32.12768,-81.27987,Savannah Brown 10 months hosting,,
https://www.airbnb.com/rooms/1200885559377913127,Entire place,12,3,7,2,32.08238,-81.08887,Rebecca 12 years hosting,,12
https://www.airbnb.com/rooms/1702183946686128935,Entire home,3,1,2,1,32.0757,-81.0952,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1620355480560554907,Entire rental unit,5,2,3,1,32.07559,-81.09461,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/37047956,Entire condo,4,2,2,2,32.077,-81.0942,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1233425887719585136,Entire rental unit,2,1,1,1,32.07621,-81.09271,Kasa 10 years hosting,,10
https://www.airbnb.com/rooms/1572684675852040226,Entire rental unit,6,3,5,2,32.07767,-81.09445,Robert Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1102325145159324168,Entire rental unit,4,1,2,1,32.0775,-81.0927,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/32406548,Entire condo,4,2,3,2,32.077,-81.0942,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1186275217050906434,Entire condo,4,2,2,2,32.077,-81.0942,,Superhost,
https://www.airbnb.com/rooms/44550816,Entire rental unit,5,3,3,2,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/33638552,Entire townhouse,14,4,5,2,32.07779,-81.09664,Robert Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/20499933,Entire condo,4,2,2,2,32.0777,-81.0927,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/22259545,Entire condo,6,2,3,1,32.0754,-81.0952,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/35464053,Entire condo,4,2,2,1,32.0754,-81.0952,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/773182003345280781,Entire rental unit,6,2,3,1,32.0766,-81.09259,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/628862143923617926,Entire rental unit,8,4,6,2,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/557100421040210223,Entire condo,4,2,2,1,32.0754,-81.0952,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/44550904,Entire rental unit,5,3,3,2,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1375295391947355330,Entire rental unit,4,2,2,1,32.0754,-81.0952,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/16557533,Entire condo,4,1,2,1,32.0775,-81.0927,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/21865500,Entire home,4,2,3,1,32.076,-81.0954,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/44550885,Entire rental unit,11,5,8,3,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1615278228429583939,Entire rental unit,3,1,3,1,32.0758,-81.0951,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1233416526844673727,Entire serviced apartment,4,,2,1,32.0754,-81.0924,Kasa 10 years hosting,,10
https://www.airbnb.com/rooms/44550842,Entire rental unit,6,2,3,2,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/44550775,Entire rental unit,5,3,3,2,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1153137416450849274,Entire rental unit,4,1,1,1,32.07529,-81.09343,Ruben 2 years hosting,,2
https://www.airbnb.com/rooms/44550785,Entire rental unit,8,4,5,2,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/46213025,Entire rental unit,8,4,5,2,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/861659341830893149,Entire rental unit,6,2,3,2,32.077,-81.0942,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/44550792,Entire rental unit,11,5,8,3,32.0777,-81.0935,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/37797692,Entire rental unit,6,2,3,2,32.0772,-81.094,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/577632131553684288,Entire condo,4,1,1,1,32.0778,-81.0896,Kaelin Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1455301064350559560,Entire home,8,2,2,1,32.07644,-81.08905,Jonathan Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/48585820,Entire condo,4,1,2,1,32.0777,-81.0893,Jack Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1121002906864630327,Entire condo,2,1,1,1,32.0778,-81.0896,Jack Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1252245861453155896,Entire rental unit,2,1,1,1,32.0778,-81.0896,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/867381031370414486,Entire condo,4,1,2,1,32.0778,-81.0896,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1468270245416869591,Entire condo,4,2,2,1,32.0765,-81.0898,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/874455304107629084,Entire cottage,2,1,1,1,32.07585,-81.08983,Matt & Bonnie Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1153588781140865088,Entire townhouse,4,2,3,2,32.0762,-81.0871,Luxury Living Savannah Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1524080178730594097,Entire rental unit,2,1,1,1,32.0778,-81.0896,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1468361529810034829,Entire home,4,1,1,1,32.07699,-81.09004,Jonathan Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1523896561200549351,Entire rental unit,4,1,2,1,32.0777,-81.0893,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/963650539601018385,Entire rental unit,6,2,3,1,32.0761,-81.0887,Matt Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1625621926534024248,Entire rental unit,4,1,2,1,32.07613,-81.0912,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1482762441689433708,Entire home,12,3,3,2,32.07583,-81.09029,Jonathan Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/874453732492560788,Entire home,2,1,1,1,32.0763,-81.0887,Matt Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/51490728,Entire condo,2,,2,1,32.0778,-81.0896,Janice Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1620416454978585958,Entire condo,2,1,1,1,32.07671,-81.08983,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1427192348286732408,Entire rental unit,2,1,1,1,32.077,-81.087,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1468270941912258853,Entire condo,2,1,1,1,32.0765,-81.0898,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1282209314947442313,Entire rental unit,2,,1,1,32.0778,-81.0896,Jason Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/562895267028868441,Entire home,10,4,6,2,32.07542,-81.08855,Michael And Anna Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/874454273019959822,Entire home,2,1,1,1,32.0765,-81.0888,Matt Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/935463750954814950,Entire condo,6,2,3,2,32.0765,-81.0898,Heirloom Stays Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1153589999599031272,Entire rental unit,2,1,1,1,32.0761,-81.0871,Luxury Living Savannah Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1055025612145039138,Entire home,6,2,3,1,32.0761,-81.0887,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1485613512770816291,Entire home,16,7,7,6,32.0771,-81.08867,Jonathan Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/972496509569040867,Entire home,9,4,7,2,32.0768,-81.0871,Farrell Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1060256678715817633,Entire condo,4,1,2,1,32.07638,-81.09151,Rendezvous Property Management Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/14147678,Entire townhouse,3,1,1,1,32.0763,-81.0868,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1339981118526067844,Entire rental unit,4,1,2,2,32.07573,-81.0897,,Superhost,
https://www.airbnb.com/rooms/1423933214810397065,Entire condo,2,1,1,1,32.0778,-81.0896,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/9255793,Entire condo,4,2,2,2,32.07851,-81.08987,Scott & Jane Superhost · 12 years hosting,Superhost,12
https://www.airbnb.com/rooms/1055042034425609294,Entire home,2,1,1,1,32.0761,-81.0887,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/51362080,Entire condo,2,1,1,1,32.0777,-81.0895,Evolve Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1622631159188725433,Entire rental unit,4,2,2,2,32.07777,-81.09146,Black Swan 4 months hosting,,
https://www.airbnb.com/rooms/1457608249289665663,Entire rental unit,2,1,,1,32.0778,-81.0896,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/42669704,Entire condo,6,3,5,2,32.07824,-81.08936,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/878320143777235102,Entire rental unit,4,2,2,1,32.0779,-81.0888,William Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/934205861756893522,Entire rental unit,4,2,2,2,32.0769,-81.0875,Farrell Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/923930773449108613,Entire condo,8,3,5,2,32.0765,-81.0898,Heirloom Stays Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/51900367,Entire home,6,3,5,2,32.07552,-81.08686,Eva New Host,,
https://www.airbnb.com/rooms/50307812,Entire condo,4,2,2,1,32.0778,-81.0896,Brian Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/1447873579529577089,Entire rental unit,4,1,2,1,32.0757,-81.091,Laura W/ Southern Grace Stays Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1069822193618249180,Entire rental unit,4,1,2,1,32.0778,-81.0896,Melissa Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/920228964628879056,Entire condo,8,3,4,2,32.0765,-81.0898,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/681696721104857756,Entire home,6,2,3,2,32.0762,-81.0888,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/773181975687838449,Entire rental unit,6,2,3,1,32.07633,-81.09187,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1153588780741480455,Entire home,6,3,4,3,32.0762,-81.0871,Luxury Living Savannah Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/2105926,Entire rental unit,2,1,1,1,32.0779,-81.0896,Jason Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/46334213,Entire rental unit,4,2,2,1,32.0783,-81.0872,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1186241434633318204,Entire townhouse,4,2,2,2,32.0763,-81.0867,Pamela Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1378939403529518300,Entire rental unit,8,4,4,2,32.07777,-81.09065,Sid Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/22447642,Entire townhouse,4,1,2,1,32.0767,-81.0895,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/669669576651411285,Entire rental unit,6,2,3,1,32.07626,-81.09105,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/49319938,Entire townhouse,6,3,3,2,32.0761,-81.087,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/13673335,Entire rental unit,4,2,2,1,32.0766,-81.0907,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/48028828,Entire rental unit,4,1,1,1,32.07697,-81.08995,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/13234735,Entire condo,4,2,2,2,32.07688,-81.08646,Luxury Living Savannah Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1468269380168185700,Entire condo,12,5,6,5,32.0765,-81.0898,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/25188579,Entire rental unit,6,2,3,2,32.0773,-81.0916,Cora E Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/773181946837277678,Entire rental unit,4,1,2,1,32.07625,-81.09218,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/773182032462670153,Entire rental unit,6,2,3,1,32.07587,-81.09056,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/928267092068365864,Entire rental unit,4,1,2,1,32.07569,-81.09032,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/670273581028343279,Entire rental unit,6,2,3,1,32.07645,-81.09088,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/43925241,Entire home,6,3,3,2,32.0762,-81.0867,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/33928037,Entire home,6,2,4,2,32.076,-81.0871,,Superhost,
https://www.airbnb.com/rooms/669669591193962953,Entire rental unit,6,2,3,1,32.07659,-81.09188,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/565311972787013292,Entire townhouse,6,3,3,2,32.07676,-81.08903,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/21432868,Entire condo,4,1,2,1,32.0778,-81.0893,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/888993296322649673,Entire rental unit,4,1,3,0,32.0776,-81.0915,Cora E Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/920227807456255821,Entire condo,8,3,4,2,32.0765,-81.0898,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/29303022,Entire rental unit,4,1,2,1,32.0778,-81.0893,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/22447602,Entire rental unit,2,1,1,1,32.0761,-81.0875,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/9903113,Entire condo,4,2,3,1,32.07775,-81.08853,Dencie Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/48903188,Entire condo,4,2,2,1,32.07678,-81.09049,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1340006945891408842,Entire home,6,3,3,4,32.07627,-81.08892,,Superhost,
https://www.airbnb.com/rooms/1055037458352688277,Entire home,2,1,1,1,32.0761,-81.0887,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1679694303911956284,Entire rental unit,2,1,1,1,32.0778,-81.0896,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1468268266325404694,Entire condo,14,6,8,4,32.0765,-81.0898,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/666518902442157693,Entire home,8,3,4,3,32.0762,-81.0884,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/42381602,Entire condo,6,2,3,2,32.07625,-81.08985,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1055027710503573237,Entire home,6,2,3,1,32.0761,-81.0887,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1036350139156822019,Entire rental unit,2,,1,1,32.0755,-81.0923,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/935464229594719304,Entire condo,6,3,3,2,32.0765,-81.0898,Heirloom Stays Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/600735180203995456,Entire rental unit,2,1,1,1,32.0772,-81.0877,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/22447752,Entire home,6,2,3,2,32.0783,-81.0872,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1663266420782389059,Entire home,15,5,9,2,32.07874,-81.08655,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/43254558,Entire home,9,4,6,3,32.0781,-81.0863,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/22447757,Entire rental unit,2,1,1,1,32.0781,-81.0867,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/14963943,Entire rental unit,4,2,2,1,32.0775,-81.0889,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/928275204254162097,Entire rental unit,4,2,2,1,32.07734,-81.09031,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1278953857463623976,Entire home,10,4,5,4,32.0781,-81.0867,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1036344899845185503,Entire rental unit,2,,1,1,32.0755,-81.0923,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1233429690632023573,Entire rental unit,2,1,1,1,32.07582,-81.09183,Kasa 10 years hosting,,10
https://www.airbnb.com/rooms/50481088,Entire rental unit,4,1,2,1,32.0778,-81.0893,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/994065149833072915,Entire condo,4,1,2,1,32.07563,-81.091,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/42280166,Entire townhouse,8,4,5,3,32.0763,-81.0895,Spencer And Xavi Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/868683732751326116,Entire rental unit,4,1,2,1,32.0776,-81.0915,Cora E Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/25720510,Entire home,12,4,6,4,32.0764,-81.0896,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/46483436,Entire home,8,4,4,3,32.0783,-81.0872,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/51906483,Entire condo,16,6,8,4,32.0765,-81.0898,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1339132117761596542,Entire home,16,9,9,6,32.07613,-81.08935,Sid Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1283498846259952372,Entire home,8,4,5,3,32.0767,-81.091,Chaz Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/669669562461284549,Entire rental unit,6,2,3,1,32.07533,-81.09134,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1498649079179339297,Entire rental unit,4,1,3,1,32.07662,-81.09194,Kristen 10 months hosting,,
https://www.airbnb.com/rooms/1339935280821589057,Entire home,14,7,7,4,32.07629,-81.09107,Sid Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/666519032846956269,Entire rental unit,4,1,2,1,32.0759,-81.0879,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1339156203428608977,Entire home,16,10,10,8,32.07772,-81.09094,Sid Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/29918916,Entire home,8,3,4,3,32.0755,-81.087,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/907157243497395511,Entire rental unit,16,15,15,8,32.07601,-81.09055,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/669669543066757661,Entire rental unit,16,6,9,3,32.07599,-81.09141,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1242279489860614452,Entire home,6,2,3,1,32.0757,-81.08725,Nicolas 2 years hosting,,2
https://www.airbnb.com/rooms/22996069,Entire home,16,5,6,5,32.0764,-81.0896,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/40615881,Entire home,4,1,2,1,32.07695,-81.08527,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/25159629,Entire townhouse,4,2,3,2,32.07593,-81.085,Gina Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/1006567987570549170,Entire townhouse,6,2,3,2,32.0767,-81.0858,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/12587374,Entire home,8,4,5,2,32.0788,-81.0855,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1127454792453437288,Entire townhouse,6,2,3,2,32.0767,-81.0858,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/32334537,Entire home,9,3,5,2,32.0774,-81.0856,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/48400318,Entire home,8,3,4,2,32.0767,-81.08531,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/48400319,Entire townhouse,12,4,6,3,32.07623,-81.08596,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/24033436,Entire home,6,3,3,3,32.078,-81.085,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/38598738,Entire townhouse,10,3,5,3,32.0773,-81.086,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/38598741,Entire townhouse,6,2,4,2,32.0773,-81.086,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/30935412,Entire home,8,3,4,2,32.0774,-81.0856,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1635694448969066892,Entire home,12,6,7,6,32.07689,-81.08479,Luxury Living Savannah Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/50936676,Entire rental unit,4,1,2,1,32.0764,-81.0853,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/31981486,Entire home,13,5,7,4,32.0774,-81.0856,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/29510207,Entire rental unit,2,,1,1,32.0774,-81.0856,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/29703566,Entire rental unit,2,,1,1,32.0774,-81.0856,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1290586562431428161,Entire home,16,8,11,7,32.0774,-81.0856,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1595171024220466590,Entire rental unit,14,6,7,4,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1609575927214290313,Entire home,8,3,4,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1690810921495104276,Entire home,12,4,6,4,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1700250319909426853,Entire rental unit,6,2,3,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/558118171884918640,Entire rental unit,6,2,3,2,32.0713,-81.0996,Christine Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1704583009517560795,Entire rental unit,16,6,9,6,32.0724,-81.10012,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1659737476322094835,Entire home,14,6,7,4,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/51391942,Entire rental unit,6,2,3,2,32.0713,-81.0996,Christine Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1563161001932122923,Entire rental unit,6,3,3,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1689255363102669540,Entire home,6,2,3,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1582185497958809140,Entire home,12,5,6,4,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1613989597451539932,Entire home,16,12,14,8,32.07163,-81.10056,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1473246744206098524,Entire rental unit,2,1,1,1,32.07215,-81.10286,Liam 3 years hosting,,3
https://www.airbnb.com/rooms/1704595064611958882,Entire home,12,4,6,4,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/52585126,Entire rental unit,6,2,3,2,32.0713,-81.0998,Christine Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1567510327206227066,Entire home,16,30,41,0,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1701052693143161687,Entire home,6,2,3,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1581256369933800103,Entire rental unit,6,3,3,2,32.0746,-81.09948,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1701052515548977817,Entire home,6,2,3,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1610459949948561913,Entire rental unit,6,3,3,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1704597494578520108,Entire home,14,6,7,4,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1685550794206321603,Entire home,8,3,4,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/1690787760872326922,Entire home,12,4,6,4,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
https://www.airbnb.com/rooms/52564120,Entire rental unit,6,2,3,2,32.0713,-81.0996,Christine Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1563161047517420688,Entire home,6,2,3,2,32.072,-81.0996,AvantStay Savannah 7 months hosting,,
